MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
191238,139664,2.67758E+13,"Canadian Medical s.r.o., Apeiron","Poskytovatel amb. služeb (nad 5 oborů), Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost, Samostatná ordinace PL - stomatologa, Samostatná ordinace PL - gynekologa",Praha 8,18600,Sokolovská,192/79,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,alena.rubinova@canadian.cz,http://eucpremium.cz,26775816,2,112,CZ010,CZ0100,Praha 8,16000,Evropská,859/115,"Fyzioterapeut, Dentální hygienistka, laboratorní a vyšetřovací metody ve zdravotnictví, všeobecné praktické lékařství, zubní lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost, oftalmologie, neurologie, kardiologie, gynekologie a porodnictví, dermatovenerologie, alergologie a klinická imunologie",ambulantní péče,,"Jitka Jirků, Jitka Kárníková, Lucie Skalíková, MUDr. Marcela Lejsková, Pavla Marková, Petr Chalupa",50.09381447,14.44978747
191232,139663,2.67758E+13,"Canadian Medical s.r.o., Pankrác House","Poskytovatel amb. služeb (nad 5 oborů), Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost, Samostatná ordinace PL - stomatologa, Samostatná ordinace PL - gynekologa",Praha 4,14000,Lomnického,1705/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,alena.rubinova@canadian.cz,http://eucpremium.cz,26775816,2,112,CZ010,CZ0100,Praha 8,16000,Evropská,859/115,"Fyzioterapeut, Dentální hygienistka, laboratorní a vyšetřovací metody ve zdravotnictví, všeobecné praktické lékařství, zubní lékařství, vnitřní lékařství, revmatologie, radiologie a zobrazovací metody, praktické lékařství pro děti a dorost, otorinolaryngologie a chirurgie hlavy a krku, oftalmologie, neurologie, kardiologie, gynekologie a porodnictví, endokrinologie a diabetologie, dermatovenerologie, alergologie a klinická imunologie",ambulantní péče,,"Jitka Jirků, Jitka Kárníková, Lucie Skalíková, MUDr. Marcela Lejsková, Pavla Marková, Petr Chalupa",50.05709674,14.43259864
227909,139660,9.72337E+12,Antidotum s.r.o.,Samostatné zařízení psychologa,Praha 6,16000,Na Vlčovce,2573/2c,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20777E+11,,Sir666Jan@gmail.com,,9723374,2,112,CZ010,CZ0100,Praha 6,16000,Na Vlčovce,2573/2,Klinický psycholog,ambulantní péče,,Jan Siřínek,50.10140243,14.38416437
227910,139659,9.72394E+12,Altumthera s.r.o.,Samostatná ordinace lékaře specialisty,Praha 6,16000,Na Vlčovce,2573/2c,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20603E+11,,i.pankova@seznam.cz,,9723935,2,112,CZ010,CZ0100,Praha 6,16000,Na Vlčovce,2573/2,psychiatrie,ambulantní péče,,Iveta Pánková,50.10140243,14.38416437
227924,139657,9.20648E+12,Monika Kovářová DiS.,Samostatné zařízení nelékaře - jiné,Praha 9,19000,Lovosická,440/40,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,monika525@email.cz,,9206477,1,,CZ010,CZ0100,Praha 9,19800,Generála Janouška,902/17,Dentální hygienistka,ambulantní péče,,,50.12886802,14.49018979
227925,139656,9.20648E+12,Monika Kovářová DiS.,Samostatné zařízení nelékaře - jiné,Praha 10,10900,Ohmova,271/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,monika525@email.cz,,9206477,1,,CZ010,CZ0100,Praha 9,19800,Generála Janouška,902/17,Dentální hygienistka,ambulantní péče,,,50.03876044,14.55979084
227638,139655,9.54308E+12,Martina Straková,Samostatné zařízení nelékaře - jiné,Praha 4,14000,Pujmanové,1544/36,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,,9543082,1,,CZ010,CZ0100,Praha 4,14000,Pujmanové,1544/36,Porodní asistentka,zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská,,,50.0524797,14.43310155
227876,139617,7.62118E+12,Pain Free Care s.r.o.,Samostatná ordinace lékaře specialisty,Praha 6,16000,Generála Píky,229/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,kolouch@pfcc.cz,,7621183,2,112,CZ010,CZ0100,Praha 8,18200,Šiškova,1230/13,anesteziologie a intenzivní medicína,ambulantní péče,,Marek Brožek,50.0980624,14.39417126
227867,139610,9.68542E+12,MUDr. Marie Chudáčková,Sam.ord.prakt.lékaře pro děti a dorost,Praha 3,13000,Chelčického,842/39,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20223E+11,,,http://www.mudr-chudackova.cz/,9685421,1,,CZ010,CZ0100,Praha 3,13000,Chelčického,842/39,praktické lékařství pro děti a dorost,ambulantní péče,,,50.08383716,14.4586035
227841,139586,7.71811E+12,BE-SOFT SERVICES CZ a.s.,Samost. ordinace všeob. prakt. lékaře,Praha 5,15000,U dvou srpů,2024/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@besoft.cz,,7718110,2,121,CZ051,CZ0514,Horní Branná,51236,,161,všeobecné praktické lékařství,ambulantní péče,,Jiří Novák,50.07056936,14.37133815
227847,139585,9.65492E+12,MUDr. Hana Lískovcová,Samost. ordinace všeob. prakt. lékaře,Praha 10,10800,Troilova,475/20,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.2073E+11,,hana.liskovcova@seznam.cz,,9654917,1,,CZ010,CZ0100,Praha 10,10800,Troilova,475/20,všeobecné praktické lékařství,ambulantní péče,,,50.08404441,14.50285032
227834,139584,5.59358E+12,"DIFFERENT PHARMA a.s., BENU Lékárna",Lékárna,Praha 4,14000,Na Pankráci,1727/86,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,https://www.benu.cz,5593581,2,121,CZ010,CZ0100,Praha 10,10200,K pérovně,945/7,praktické lékárenství,,lékárenská péče,Lenka Pospíchalová,50.05104254,14.43911551
227833,139583,5.59358E+12,"DIFFERENT PHARMA a.s., BENU Lékárna",Lékárna,Praha 5,15000,Stroupežnického,522/18,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,https://www.benu.cz,5593581,2,121,CZ010,CZ0100,Praha 10,10200,K pérovně,945/7,praktické lékárenství,,lékárenská péče,Lenka Pospíchalová,50.07051104,14.40317128
227832,139582,5.59358E+12,"DIFFERENT PHARMA a.s., BENU Lékárna",Lékárna,Praha 4,14800,Roztylská,2321/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,https://www.benu.cz,5593581,2,121,CZ010,CZ0100,Praha 10,10200,K pérovně,945/7,praktické lékárenství,,lékárenská péče,Lenka Pospíchalová,50.03120423,14.49026775
227817,139575,6.18568E+13,"B. Braun Avitum s.r.o., Chirurgická jednodenní péče",Samostatná ordinace lékaře specialisty,Praha 1,11800,Vlašská,336/36,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,info@bbraun.cz,http://www.bbraun.cz,61856827,2,112,CZ010,CZ0100,Praha 11,14800,V parku,2335/20,"chirurgie, chirurgie","ambulantní péče, jednodenní péče",,"Jitka Palátová, MUDr. Vladimír Vojanec",50.08703896,14.39623529
190297,139573,6.18568E+13,"B. Braun Avitum s.r.o., Odborné ambulance",Samostatná ordinace lékaře specialisty,Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,info@bbraun.cz,http://www.bbraun.cz,61856827,2,112,CZ010,CZ0100,Praha 11,14800,V parku,2335/20,"nefrologie, chirurgie, chirurgie","ambulantní péče, jednodenní péče",,"Jitka Palátová, MUDr. Vladimír Vojanec",50.04252514,14.45107296
227799,139562,9.52804E+12,Praktický lékař Uhříněves s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 10,10400,Nové náměstí,1431/20,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20227E+11,,vaclav.fremund@avimedic.cz,,9528041,2,112,CZ010,CZ0100,Praha 5,15000,Mozartova,3337/14,všeobecné praktické lékařství,ambulantní péče,,Igor Romanko,50.03136198,14.59799434
227797,139559,9.04759E+12,MUDr. Lubor Mrňa,Samostatná ordinace lékaře specialisty,Praha 5,15800,K sopce,839/30,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,lubor.mrna@gmail.com,,9047590,1,,CZ010,CZ0100,Praha 9,19000,Českomoravská,2510/19,plastická chirurgie,ambulantní péče,,,50.04525028,14.34425415
227798,139558,9.04759E+12,MUDr. Lubor Mrňa,Samostatná ordinace lékaře specialisty,Praha 2,12000,Italská,2584/69,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,lubor.mrna@gmail.com,,9047590,1,,CZ010,CZ0100,Praha 9,19000,Českomoravská,2510/19,plastická chirurgie,ambulantní péče,,,50.08468618,14.44032398
226416,139557,9.04759E+12,MUDr. Lubor Mrňa,Samostatná ordinace lékaře specialisty,Praha 9,19000,Českomoravská,2510/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,lubor.mrna@gmail.com,,9047590,1,,CZ010,CZ0100,Praha 9,19000,Českomoravská,2510/19,plastická chirurgie,ambulantní péče,,,50.10327535,14.49563819
227793,139553,4.52477E+13,Asociace samaritánů České republiky z.s.,"Přeprava pacientů neodkladné péče, Zařízení LPS",Praha 6,16100,K letišti,1019/6,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,sos@ascr.cz,,45247692,2,706,CZ020,CZ0206,Praha 12,27801,Vodárenská,33,všeobecné praktické lékařství,ambulantní péče,"přeprava pacientů neodkladné péče, zdravotnická dopravní služba","Lukáš Havlůj, Marcel Truelle",50.09656062,14.29276386
227780,139537,5.28867E+12,Medical service Davepo s.r.o.,Přeprava pacientů neodkladné péče,Praha 2,12800,U nemocnice,504/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://www.medicalservicedavepo.cz/,5288673,2,112,CZ020,CZ020A,Rudná,25219,Masarykova,1363,"Všeobecná sestra, Všeobecná sestra",,"přeprava pacientů neodkladné péče, zdravotnická dopravní služba",Hana Bartošová,50.07363499,14.42096898
227781,139536,9.65796E+12,Bc. VERONIKA LIĎÁKOVÁ,Samostatné zařízení nelékaře - jiné,Praha 5,15400,Ke Smíchovu,315/110,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,ako2@centrum.cz,,9657959,1,,CZ010,CZ0100,Praha 5,15400,Ke Smíchovu,315/110,"Ergoterapeut, Ergoterapeut","ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",,,50.0204533,14.35899346
227767,139526,4.49219E+12,MUDr. Jakub Hovorka,Samostatná ordinace lékaře specialisty,Praha 6,16000,Evropská,859/115a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20222E+11,,wozeyk@yahoo.com,,4492188,1,,CZ010,CZ0100,Praha 1,11000,V celnici,1028/10,ortodoncie,specializovaná ambulantní péče,,,50.09571773,14.34846594
227755,139523,9.27412E+12,BALMED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 4,14200,Jílovská,1825/14a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,vladka.balikova@email.cz,,9274120,2,112,CZ010,CZ0100,Praha 4,14300,Zlochova,2230/1,všeobecné praktické lékařství,ambulantní péče,,Vladimíra Balíková,50.0249676,14.43213546
227750,139514,9.62245E+12,ORL Karlín s.r.o.,Samostatná ordinace lékaře specialisty,Praha 8,18600,Nekvasilova,625/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20603E+11,,ambulance@orl-karlin.cz,www.orl-karlin.cz,9622446,2,112,CZ010,CZ0100,Praha 8,18600,Nekvasilova,625/2,otorinolaryngologie a chirurgie hlavy a krku,ambulantní péče,,Jan Vopálenský,50.09559725,14.46815819
227749,139513,7.77615E+12,FyzioPoint s.r.o.,Samostatné zařízení fyzioterapeuta,Praha 3,13000,Jagellonská,1609/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,dana.volna@aeditus.cz,,7776152,2,112,CZ010,CZ0100,Praha 3,13000,Jagellonská,1609/1,Fyzioterapeut,ambulantní péče,,Martina Vocílková,50.0794183,14.45176008
227735,139499,2.41644E+13,Fyzio and beauty centrum Flora s.r.o.,Samostatná ordinace lékaře specialisty,Praha 4,14700,Brabcova,1159/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,vojtiskova@madisson.cz,,24164411,2,112,CZ010,CZ0100,Praha 10,10400,Soumarská,1541/8,"Fyzioterapeut, rehabilitační a fyzikální medicína",ambulantní péče,,Jindřich Sobotka,50.05786939,14.42708558
227734,139498,6.07102E+13,Centrum kardiovaskulární medicíny s.r.o.,Samostatná ordinace lékaře specialisty,Praha 6,16900,Pod Marjánkou,1906/12,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,hlubanda@seznam.cz,,60710195,2,112,CZ010,CZ0100,Praha 6,16900,Pod Marjánkou,1906/12,"angiologie, vnitřní lékařství, kardiologie",ambulantní péče,,Hana Lubanda,50.0847467,14.36617628
227722,139490,4.96212E+13,"BENU Česká republika s.r.o., BENU lékárna",Lékárna,Praha 9,19300,U tabulky,3091,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20733E+11,4.20733E+11,p.jiristova@benu.cz,http://www.benu.cz,49621173,2,112,CZ010,CZ0100,Praha 15,10200,K pérovně,945/7,praktické lékárenství,,lékárenská péče,"Aleš Polák, Lenka Pospíchalová, Soňa Francová",50.11629586,14.59224393
227524,139459,9.51814E+12,MDDr. Anna Janoušková,Samostatná ordinace PL - stomatologa,Praha 5,15000,Staropramenná,397/4,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20705E+11,,ordinace@annajanouskova.cz,www.annajanouskova.cz,9518142,1,,CZ010,CZ0100,Praha 5,15000,Staropramenná,397/4,"Dentální hygienistka, zubní lékařství",ambulantní péče,,,50.06995431,14.40744765
227680,139457,8.64942E+12,MUDr. Jana Parkányiová,Samostatná ordinace lékaře specialisty,Praha 1,11000,Revoluční,765/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,jana.parkanyiova@gmail.com,,8649421,1,,CZ010,CZ0100,Praha 1,11000,Revoluční,765/19,"vnitřní lékařství, endokrinologie a diabetologie",specializovaná ambulantní péče,,Pavlína Doubravová,50.09163674,14.42737241
227660,139444,8.74625E+12,Pediatrie Praha 3 s.r.o.,Sam.ord.prakt.lékaře pro děti a dorost,Praha 3,13000,Chrudimská,2526/2a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,jika.dockalova@seznam.cz,,8746249,2,112,CZ010,CZ0100,Praha 3,13000,Chrudimská,2526/2,praktické lékařství pro děti a dorost,ambulantní péče,,Jitka Dočkalová,50.07727722,14.46280737
227636,139438,9.57023E+12,MUDr. Drahomír Klimeš,Samostatná ordinace PL - stomatologa,Praha 9,19000,Poděbradská,221/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,drahomir.klimes@gmail.com,,9570233,1,,CZ010,CZ0100,Praha 9,19000,Poděbradská,221/3,zubní lékařství,ambulantní péče,,,50.10222648,14.50505368
227646,139427,7.25598E+13,MUDr. Simona Fialová,Samostatná ordinace lékaře specialisty,Praha 9,19000,Českomoravská,2510/19,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,simona.fialova@seznam.cz,,72559829,1,,CZ032,CZ0323,Plzeň,31200,Těšínská,1108/9,anesteziologie a intenzivní medicína,ambulantní péče,,,50.10327535,14.49563819
227618,139412,7.79945E+12,Mgr. Iva Králíčková,Samostatné zařízení fyzioterapeuta,Praha 4,14000,Táborská,325/57,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,Iva_Kralickova@seznam.cz,,7799454,1,,CZ010,CZ0100,Praha 4,14000,Táborská,325/57,Fyzioterapeut,ambulantní péče,,,50.06298686,14.44123672
227619,139408,9.29851E+12,Dentica Praha s.r.o.,Samostatná ordinace PL - stomatologa,Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,hana.padovcova@gmail.com,,9298509,2,112,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,zubní lékařství,ambulantní péče,,Hana Glavanakovová,50.04252514,14.45107296
240626,139397,8.50867E+12,EUROPE IVF International s.r.o.,Centrum asistované reprodukce,Praha 6,16000,Evropská,859/115a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20257E+11,,Lenka.Krcalova@europeivf.com,www.europeivf.com,8508674,2,112,CZ010,CZ0100,Praha 6,16000,Evropská,859/115,"reprodukční medicína, gynekologie a porodnictví, anesteziologie a intenzivní medicína","ambulantní péče, specializovaná ambulantní péče",,Natalia Saveleva,50.09571773,14.34846594
227604,139396,9.35781E+12,"Ortodoncie Lékařská, s.r.o.",Samostatná ordinace lékaře specialisty,Praha 5,15000,Lékařská,306/1a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,ramartini@seznam.cz,,9357807,2,112,CZ010,CZ0100,Praha 5,15000,Lékařská,306/1,ortodoncie,ambulantní péče,,Miroslava Hrudová,50.07411362,14.35625566
227561,139379,9.57814E+12,Psychiatrie Řeporyje s.r.o.,Samostatná ordinace lékaře specialisty,Praha 5,15500,Ke zdravotnímu středisku,447/9,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,judita.strasrybkova@seznam.cz,,9578137,2,112,CZ010,CZ0100,Praha 5,15500,Ke zdravotnímu středisku,447/9,"návykové nemoci, psychiatrie",ambulantní péče,,Judita Strašrybková,50.03378308,14.3149822
227580,139377,7.16198E+13,Bc. Daniela Havlíčková,Samostatné zařízení fyzioterapeuta,Praha 3,13000,Jeseniova,2713/58,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,dankah@atlas.cz,,71619836,1,,CZ010,CZ0100,Praha 10,10800,Univerzitní,686/12,Fyzioterapeut,ambulantní péče,,,50.08762165,14.46558721
227571,139370,4.75157E+13,"MUDr. Alois Kapounek, ortopedie",Samostatná ordinace lékaře specialisty,Praha 5,15000,Kartouzská,204/6,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20603E+11,,akapounek@seznam.cz,,47515732,1,,CZ020,CZ0202,Beroun,26601,Havlíčkova,101/18,ortopedie a traumatologie pohybového ústrojí,ambulantní péče,,,50.07427676,14.40153974
227548,139369,9.55317E+12,Ordinace Chodov s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 4,14900,Majerského,2035/15,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20268E+11,4.20773E+11,ordinace.chodov@seznam.cz,www.ordinacechodov.cz,9553169,2,112,CZ010,CZ0100,Praha 4,14900,Majerského,2035/15,všeobecné praktické lékařství,ambulantní péče,,Zdeňka Schejbalová,50.03984119,14.50804676
227555,139355,9.4055E+12,Aneta Černohorská DiS.,Samostatné zařízení nelékaře - jiné,Praha 4,14700,Sinkulova,681/43,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,aneta-cernohorska@seznam.cz,,9405500,1,,CZ020,CZ020B,Obory,26301,,102,Dentální hygienistka,ambulantní péče,,,50.05847474,14.42542306
227553,139353,2.73624E+13,KELTIA-MED s.r.o.,Poskytovatel amb. služeb (nad 5 oborů),Praha 4,14200,Sulická,1085/53,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,dr.vostep@centrum.cz,http://www.keltiamed.cz,27362361,2,112,CZ010,CZ0100,Praha 4,14200,Sládkovičova,1265/12,"Fyzioterapeut, rehabilitační a fyzikální medicína",ambulantní péče,,"Martina Krudencová, MUDr. Vítězslav Ježek, Ondřej Bartoň",50.02753374,14.44558817
227554,139352,2.71835E+13,Caretta s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20261E+11,,ordinace@caretta.cz,,27183491,2,112,CZ020,CZ0209,Praha 9,25168,Návršní,357,všeobecné praktické lékařství,ambulantní péče,,Dana Šraierová,50.04252514,14.45107296
242384,139347,7.00699E+13,Bc. Hana Johanka Kubaňová,Samostatné zařízení nelékaře - jiné,Praha 8,18600,Vítkova,241/10,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,4.20776E+11,,Johanka_Kuca@yahoo.de,https://johankakubanova.webnode.cz/,70069948,1,,CZ020,CZ0208,Lysá nad Labem,28922,Československé armády,1480/49,Porodní asistentka,zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská,,,50.09040334,14.44596498
227531,139346,9.53402E+12,"Klinika JL - AS, s.r.o.",Poskytovatel amb. služeb (do 5 oborů),Praha 5,15800,Sluneční náměstí,2588/15,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,tothova@innova-healthcare.cz,,9534016,2,112,CZ010,CZ0100,Praha 5,15800,V hůrkách,1296/10,"gastroenterologie, endokrinologie a diabetologie, dětské lékařství",specializovaná ambulantní péče,,Markéta Hellerová,50.05026045,14.34328806
